2013090109 123 11.1893778211 5.66271038061 1.21909794167 0.432290960199 1153 1.00111339586 0.0893183866972
2013090118 120 10.1070574667 5.93730889893 1.26906706718 0.403865415579 941 1.03672822872 0.111390664217
2013090209 112 11.2207407143 4.93258020676 1.05973785463 0.392151768819 1199 0.927864522135 0.103847528365
2013090218 118 11.7782982712 4.82777800805 1.10468878934 0.453574180363 1290 0.942337536992 0.134790689564
2013090309 117 10.3787680342 5.55082861031 1.1506005462 0.442736052686 1068 0.950837955255 0.19479637408
2013090318 130 13.4525288462 4.5178014685 1.28931534248 0.3821487634 1366 0.968069405594 0.14541600341
2013090409 116 13.4693380517 4.79230736375 1.46980203678 0.323360979633 1053 1.03512513062 0.0962160021998
2013090418 125 12.13279716 4.8850622749 1.26405539688 0.422509070286 1213 0.98120197114 0.131710475731
2013090509 116 9.25620693103 5.62641017004 1.19482389246 0.335532574517 849 1.03151092825 0.100934133623
2013090518 130 13.0840741308 4.64032918995 1.19390408687 0.407835915722 1440 0.941336421911 0.128335232338
2013090609 129 8.84093907752 5.50068419451 1.12733561251 0.513019071987 1000 1.05046214638 0.164728611647
2013090618 130 10.6258228385 4.00432576469 0.997257403603 0.355820920461 1403 0.988132478632 0.176525364633
2013090709 129 10.3387874341 4.11095183056 0.987079972341 0.373314753702 1371 0.839378779489 0.303584262919
2013090718 129 9.80383681395 4.50970253412 1.02050903439 0.367039496043 1239 1.02234253666 0.141248015205
2013090809 126 9.35170720635 4.45093536953 1.02746672535 0.502948443633 1193 0.958175960283 0.22075932839
2013090818 121 9.63945160331 4.21419236836 0.951240141583 0.361771060378 1242 0.992723471432 0.267151018469
2013090909 125 9.448084408 4.7726638542 1.18580687915 1.46912108868 1161 1.10516294372 0.370153551863
2013090918 129 10.6867967752 4.59237387403 1.11112562312 0.78645795558 1341 0.982537557189 0.164920863905
2013091009 127 9.69496401575 4.64959791505 1.04624858091 0.374830912467 1183 1.04125089762 0.209247508573
2013091018 129 10.7301709612 4.33790949905 1.04846663421 0.366288585311 1323 0.997786421804 0.134152214364
2013091109 128 8.10635990625 4.84378217967 1.01341217202 0.365776925548 1021 1.07670978197 0.235152822121
2013091118 123 9.41056755285 4.40812611255 0.906613476947 0.357067873037 1275 0.936834254273 0.137365958501
2013091209 129 8.81306497674 4.19282137149 0.882507587106 0.333135320187 1295 1.17356588588 0.572584244835
2013091218 129 9.93684765891 5.17108053198 1.04132904947 0.425248785475 1228 1.23061807443 0.574193332581
2013091309 126 9.715634 4.93284007774 1.02362436954 0.548902556435 1244 1.13438158226 0.527752963031
2013091318 129 10.2989998837 4.72511465659 1.10908104191 0.390943475781 1197 1.22616898498 0.51163207238
2013091409 129 10.3221352558 4.38671153933 1.02029967179 0.371821423348 1317 1.09345049051 0.413501980404
2013091418 129 9.79049400775 3.95903482625 0.992548669093 0.354110627661 1299 1.13103651129 0.431363149048
2013091509 129 8.40771688372 4.63430179456 1.09393016454 0.347475187353 977 1.19359848485 0.421230433509
2013091518 129 9.6860615969 4.20278149439 1.01289306818 0.379335500421 1261 1.13196192825 0.395695154393
2013091609 129 9.23254741085 4.06936559538 1.02120453436 0.38477379452 1222 1.16386201998 0.553669744316
2013091618 129 9.80792510853 3.37517720648 1.01903122886 0.375223634185 1293 1.0886981694 0.378676287095
2013091709 128 9.53656655469 3.46751783988 1.05495431915 0.532008495182 1273 1.03073272908 0.161143774422
2013091718 126 10.0231253968 3.41809045011 1.02655049102 0.354065373049 1285 0.975079035823 0.112634213586
2013091809 125 8.93544912 3.48487143345 1.01240832786 0.53125737367 1204 1.00470204618 0.127254897627
2013091818 124 7.58629625 3.93344017526 1.13150469673 0.404283374991 865 1.05233559966 0.224232455226
