mpcs053 5 15.165 8.474 6.691 1.3382 1.404
mpcs054 5 15.165 11.255 3.91 0.782 1.152
mpcs055 5 15.165 9.256 5.909 1.1818 1.036
mpcs056 4 12.236 8.026 4.21 1.0525 1.5975
mpcs057 5 15.165 11.196 3.969 0.7938 1.134
mpcs058 5 15.165 8.331 6.834 1.3668 1.09
mpcs059 5 15.165 11.158 4.007 0.8014 1.02
mpcs060 4 12.236 7.277 4.959 1.23975 1.2
mpcs061 4 12.236 7.032 5.204 1.301 1.285
mpcs062 5 15.165 10.306 4.859 0.9718 1.186
mpcs063 5 15.165 9.425 5.74 1.148 1.096
mpcs064 5 15.165 9.748 5.417 1.0834 1.106
mpcs065 5 15.165 10.323 4.842 0.9684 1.012
mpcs066 5 15.165 10.059 5.106 1.0212 1.148
mpcs067 5 15.165 10.459 4.706 0.9412 1.39
mpcs068 5 15.165 9.233 5.932 1.1864 0.93
mpcs069 5 15.165 7.931 7.234 1.4468 1.124
mpcs070 5 15.165 10.433 4.732 0.9464 1.188
mpcs071 5 15.165 9.826 5.339 1.0678 1.112
mpcs072 5 15.165 10.226 4.939 0.9878 1.33
mpcs073 5 15.165 11.209 3.956 0.7912 1.0
mpcs074 5 19.705 14.198 5.507 1.1014 0.808
mpcs075 4 20.829 14.455 6.374 1.5935 1.9425
mpcs076 4 22.392 11.294 11.098 2.7745 3.8975
mpcs077 3 17.9 8.907 8.993 2.99766666667 4.53333333333
mpcs078 3 22.197 18.762 3.435 1.145 1.75666666667
mpcs079 4 18.486 14.548 3.938 0.9845 1.0
mpcs080 4 22.392 17.361 5.031 1.25775 1.0425
mpcs081 3 21.806 18.328 3.478 1.15933333333 1.08333333333
mpcs082 12 20.439 0.562031 19.876969 1.65641408333 0.995
mpcs083 12 20.439 15.03 5.409 0.45075 1.0
mpcs084 12 20.439 14.917 5.522 0.460166666667 1.0
mpcs085 4 18.486 15.109 3.377 0.84425 1.0175
mpcs086 12 20.439 15.06 5.379 0.44825 1.0
mpcs087 4 22.392 15.352 7.04 1.76 1.58
mpcs088 12 20.439 15.082 5.357 0.446416666667 1.0
mpcs089 4 22.392 18.685 3.707 0.92675 1.06
mpcs090 4 18.486 15.155 3.331 0.83275 1.06
mpcs091 4 18.486 13.212 5.274 1.3185 1.04
mpcs092 4 18.486 15.071 3.415 0.85375 1.0
mpcs093 12 20.439 0.361781 20.077219 1.67310158333 0.94
mpcs094 4 22.392 16.884 5.508 1.377 1.0525
mpcs095 4 18.486 14.901 3.585 0.89625 1.0
mpcs096 12 20.439 15.128 5.311 0.442583333333 1.0
mpcs097 4 22.392 18.328 4.064 1.016 1.0125
mpcs098 1 13.212 1.27 11.942 11.942 4.23
mpcs099 3 13.994 11.41 2.584 0.861333333333 1.18333333333
mpcs100 3 17.9 15.034 2.866 0.955333333333 1.12333333333
mpcs101 4 22.392 17.396 4.996 1.249 1.23
mpcs102 4 18.486 14.55 3.936 0.984 1.0175
mpcs103 4 22.392 17.899 4.493 1.12325 1.0125
mpcs104 12 20.439 14.91 5.529 0.46075 1.0
mpcs105 12 20.439 14.756 5.683 0.473583333333 1.0
mpcs106 4 18.486 9.096 9.39 2.3475 1.5675
mpcs107 12 20.439 1.114 19.325 1.61041666667 1.0
mpcs108 12 20.439 1.682 18.757 1.56308333333 0.999166666667
mpcs109 12 20.439 0.43852 20.00048 1.66670666667 0.998333333333
mpcs110 4 22.392 18.777 3.615 0.90375 1.0075
mpcs111 12 20.439 0.669301 19.769699 1.64747491667 1.0
mpcs112 4 20.829 16.119 4.71 1.1775 1.055
mpcs113 4 22.392 18.64 3.752 0.938 1.0225
mpcs114 4 18.486 13.428 5.058 1.2645 1.1975
mpcs115 4 18.486 15.044 3.442 0.8605 1.0
mpcs116 4 18.486 15.072 3.414 0.8535 1.0525
mpcs117 4 22.392 18.769 3.623 0.90575 1.02
mpcs118 4 22.392 17.547 4.845 1.21125 1.0175
mpcs119 4 22.392 17.158 5.234 1.3085 1.125
mpcs120 3 17.9 14.931 2.969 0.989666666667 1.13333333333
mpcs121 1 13.212 11.37 1.842 1.842 2.53
mpcs122 8 12.236 0.359664 11.876336 1.484542 1.0
mpcs123 12 20.439 15.026 5.413 0.451083333333 1.0
mpcs124 4 22.392 18.04 4.352 1.088 1.0825
mpcs125 3 17.994 11.501 6.493 2.16433333333 1.09
mpcs126 3 17.994 10.504 7.49 2.49666666667 1.0
mpcs127 2 21.705 13.367 8.338 4.169 2.53
mpcs128 2 21.314 15.05 6.264 3.132 1.0
mpcs129 3 21.9 14.622 7.278 2.426 1.07
mpcs130 2 17.408 10.663 6.745 3.3725 1.125
mpcs001 9 19.56 8.961 10.599 1.17766666667 1.01333333333
mpcs002 10 21.025 10.079 10.946 1.0946 1.015
mpcs003 10 22.49 11.994 10.496 1.0496 1.022
mpcs004 11 23.365 10.186 13.179 1.19809090909 1.11363636364
mpcs005 10 22.49 12.059 10.431 1.0431 1.0
mpcs006 9 19.56 7.66 11.9 1.32222222222 1.17555555556
mpcs007 10 22.49 11.981 10.509 1.0509 1.058
mpcs008 9 23.065 10.285 12.78 1.42 1.01888888889
mpcs009 7 22.197 9.913 12.284 1.75485714286 1.30857142857
mpcs010 6 19.267 9.308 9.959 1.65983333333 0.881666666667
mpcs011 7 22.197 10.596 11.601 1.65728571429 0.867142857143
mpcs012 7 22.197 9.621 12.576 1.79657142857 0.927142857143
mpcs013 7 22.197 10.582 11.615 1.65928571429 0.942857142857
mpcs014 6 19.267 8.054 11.213 1.86883333333 1.12333333333
mpcs015 6 19.267 6.267 13.0 2.16666666667 0.963333333333
mpcs016 7 22.197 9.931 12.266 1.75228571429 1.0
mpcs017 7 22.197 11.747 10.45 1.49285714286 1.07857142857
mpcs018 7 22.197 11.388 10.809 1.54414285714 1.00571428571
mpcs019 7 22.197 11.992 10.205 1.45785714286 1.2
mpcs020 7 22.197 11.647 10.55 1.50714285714 1.05142857143
mpcs021 7 22.197 10.49 11.707 1.67242857143 1.03
mpcs022 7 22.197 12.451 9.746 1.39228571429 1.0
mpcs023 7 22.197 12.093 10.104 1.44342857143 1.04142857143
mpcs024 10 23.065 10.31 12.755 1.2755 0.621
mpcs025 10 22.49 9.982 12.508 1.2508 0.643
mpcs026 9 21.025 9.172 11.853 1.317 0.626666666667
mpcs027 9 23.157 10.604 12.553 1.39477777778 0.817777777778
mpcs028 5 15.165 9.12 6.045 1.209 1.046
mpcs029 5 15.165 7.87 7.295 1.459 1.138
mpcs030 5 15.165 9.145 6.02 1.204 1.202
mpcs031 5 15.165 10.22 4.945 0.989 1.064
mpcs032 4 12.236 7.929 4.307 1.07675 1.2275
mpcs033 5 15.165 9.853 5.312 1.0624 1.108
mpcs034 5 15.165 8.895 6.27 1.254 1.142
mpcs035 5 15.165 11.162 4.003 0.8006 1.032
mpcs036 12 20.439 11.464 8.975 0.747916666667 1.0
mpcs037 5 15.165 10.326 4.839 0.9678 1.094
mpcs038 5 15.165 7.388 7.777 1.5554 1.056
mpcs039 5 15.165 11.262 3.903 0.7806 1.096
mpcs040 5 15.165 10.354 4.811 0.9622 1.11
mpcs041 5 15.165 10.986 4.179 0.8358 1.092
mpcs042 5 15.165 9.423 5.742 1.1484 1.174
mpcs043 5 15.165 11.121 4.044 0.8088 1.082
mpcs044 5 15.165 11.238 3.927 0.7854 1.096
mpcs045 12 20.439 14.815 5.624 0.468666666667 1.0
mpcs046 5 15.165 8.356 6.809 1.3618 1.092
mpcs047 5 15.165 11.242 3.923 0.7846 1.218
mpcs048 5 15.165 9.419 5.746 1.1492 1.262
mpcs049 5 15.165 10.329 4.836 0.9672 1.032
mpcs050 5 15.165 11.247 3.918 0.7836 1.132
mpcs051 5 15.165 11.248 3.917 0.7834 1.172
mpcs052 5 15.165 9.067 6.098 1.2196 0.99
mpcs053 5 15.165 10.117 5.048 1.0096 1.078
mpcs054 5 15.165 9.367 5.798 1.1596 1.018
mpcs055 5 15.165 9.253 5.912 1.1824 1.022
mpcs056 5 15.165 11.176 3.989 0.7978 1.018
mpcs057 5 15.165 10.358 4.807 0.9614 1.23
mpcs058 5 15.165 10.388 4.777 0.9554 1.168
mpcs059 5 15.165 10.096 5.069 1.0138 1.16
mpcs060 5 15.165 11.207 3.958 0.7916 1.036
mpcs061 5 15.165 9.703 5.462 1.0924 1.066
mpcs062 5 15.165 6.94 8.225 1.645 0.96
mpcs063 5 15.165 9.313 5.852 1.1704 1.08
mpcs064 5 15.165 9.017 6.148 1.2296 1.08
mpcs065 5 15.165 10.376 4.789 0.9578 1.05
mpcs066 5 15.165 10.364 4.801 0.9602 1.05
mpcs067 5 15.165 10.327 4.838 0.9676 1.252
mpcs068 5 15.165 11.226 3.939 0.7878 1.128
mpcs069 5 15.165 10.091 5.074 1.0148 1.116
mpcs070 5 15.165 10.351 4.814 0.9628 1.144
mpcs071 5 15.165 11.183 3.982 0.7964 1.024
mpcs072 5 15.165 10.394 4.771 0.9542 1.024
mpcs073 5 15.165 9.627 5.538 1.1076 0.996
mpcs074 5 20.634 15.493 5.141 1.0282 1.066
mpcs075 4 20.829 16.413 4.416 1.104 1.0
mpcs076 3 22.197 18.796 3.401 1.13366666667 1.74333333333
mpcs077 4 22.392 17.852 4.54 1.135 1.075
mpcs078 2 9.501 7.398 2.103 1.0515 1.345
mpcs079 3 13.994 11.131 2.863 0.954333333333 1.01666666667
mpcs080 4 22.392 17.992 4.4 1.1 1.08
mpcs081 3 21.806 18.03 3.776 1.25866666667 1.0
mpcs082 12 20.439 0.772824 19.666176 1.638848 1.0
mpcs083 12 20.439 10.576 9.863 0.821916666667 1.0
mpcs084 12 20.439 14.917 5.522 0.460166666667 1.0
mpcs085 4 18.486 15.103 3.383 0.84575 1.015
mpcs086 12 20.439 15.075 5.364 0.447 1.0
mpcs087 4 22.392 18.382 4.01 1.0025 1.02
mpcs088 8 12.236 0.369105 11.866895 1.483361875 1.0
mpcs089 1 5.009 3.88 1.129 1.129 1.86
mpcs090 4 18.486 15.102 3.384 0.846 1.035
mpcs091 3 13.994 9.891 4.103 1.36766666667 1.05
mpcs092 2 5.302 3.914 1.388 0.694 1.215
mpcs093 12 20.439 11.921 8.518 0.709833333333 0.980833333333
mpcs094 2 9.501 7.614 1.887 0.9435 1.265
mpcs095 3 13.994 11.192 2.802 0.934 1.0
mpcs096 8 12.236 0.478445 11.757555 1.469694375 0.99875
mpcs097 4 22.392 18.196 4.196 1.049 1.0
mpcs098 2 21.611 16.826 4.785 2.3925 3.03
mpcs099 4 22.392 17.86 4.532 1.133 1.155
mpcs100 4 22.392 18.019 4.373 1.09325 1.05
mpcs101 4 22.392 18.685 3.707 0.92675 1.02
mpcs102 4 18.486 14.314 4.172 1.043 1.02
mpcs103 3 22.197 17.331 4.866 1.622 2.18333333333
mpcs104 12 20.439 14.903 5.536 0.461333333333 1.0
mpcs105 12 20.439 6.067 14.372 1.19766666667 0.9975
mpcs106 4 22.392 18.34 4.052 1.013 1.055
mpcs107 12 20.439 1.096 19.343 1.61191666667 0.9975
mpcs108 12 20.439 1.698 18.741 1.56175 1.0
mpcs109 12 20.439 0.716395 19.722605 1.64355041667 1.0
mpcs110 4 22.392 18.735 3.657 0.91425 1.0475
mpcs111 12 20.439 10.459 9.98 0.831666666667 1.0
mpcs112 4 20.829 16.075 4.754 1.1885 1.105
mpcs113 4 22.392 18.614 3.778 0.9445 1.0
mpcs114 4 18.486 15.167 3.319 0.82975 1.0875
mpcs115 3 13.994 11.373 2.621 0.873666666667 1.03
mpcs116 4 22.392 18.537 3.855 0.96375 1.0225
mpcs117 4 22.392 18.772 3.62 0.905 1.025
mpcs118 4 22.392 17.209 5.183 1.29575 1.0275
mpcs119 4 22.392 17.984 4.408 1.102 1.0
mpcs120 3 21.806 18.638 3.168 1.056 1.07666666667
mpcs121 2 21.611 16.495 5.116 2.558 2.685
mpcs122 8 8.329 0.18918 8.13982 1.0174775 0.98875
mpcs123 12 20.439 15.021 5.418 0.4515 1.0
mpcs124 4 22.392 18.266 4.126 1.0315 1.0425
mpcs125 3 17.994 11.473 6.521 2.17366666667 1.02333333333
mpcs126 2 21.705 15.178 6.527 3.2635 3.615
mpcs127 2 21.705 15.212 6.493 3.2465 1.135
mpcs128 2 21.314 15.003 6.311 3.1555 1.0
mpcs129 3 21.9 14.524 7.376 2.45866666667 1.03
mpcs130 3 21.9 13.275 8.625 2.875 1.09666666667
mpcs001 10 22.49 10.015 12.475 1.2475 0.967
mpcs002 10 22.49 10.778 11.712 1.1712 1.002
mpcs003 10 22.49 11.208 11.282 1.1282 1.07
mpcs004 11 23.365 10.936 12.429 1.12990909091 1.00272727273
mpcs005 10 22.49 10.062 12.428 1.2428 1.028
mpcs006 10 22.49 9.321 13.169 1.3169 0.96
mpcs007 10 22.49 11.125 11.365 1.1365 1.056
mpcs008 8 21.611 11.602 10.009 1.251125 1.0
mpcs009 7 22.197 9.841 12.356 1.76514285714 0.96
mpcs010 7 22.197 9.416 12.781 1.82585714286 0.808571428571
mpcs011 7 22.197 11.274 10.923 1.56042857143 1.06142857143
mpcs012 6 19.267 8.102 11.165 1.86083333333 1.06166666667
mpcs013 7 22.197 11.426 10.771 1.53871428571 1.25285714286
mpcs014 7 22.197 10.309 11.888 1.69828571429 0.891428571429
mpcs015 7 22.197 11.186 11.011 1.573 0.838571428571
mpcs016 6 18.681 9.085 9.596 1.59933333333 0.883333333333
mpcs017 5 15.165 10.361 4.804 0.9608 1.054
mpcs018 5 15.165 10.331 4.834 0.9668 1.056
mpcs019 4 12.236 8.972 3.264 0.816 1.33
mpcs020 5 15.165 10.453 4.712 0.9424 1.282
mpcs021 5 15.165 11.198 3.967 0.7934 1.086
mpcs022 5 20.634 16.369 4.265 0.853 1.072
mpcs023 5 15.165 9.281 5.884 1.1768 1.286
mpcs024 7 18.095 9.615 8.48 1.21142857143 0.75
mpcs025 7 18.095 10.312 7.783 1.11185714286 0.741428571429
mpcs026 9 21.025 10.423 10.602 1.178 0.635555555556
mpcs027 5 15.165 10.298 4.867 0.9734 1.038
mpcs028 5 15.165 9.293 5.872 1.1744 1.066
mpcs029 5 15.165 11.07 4.095 0.819 1.438
mpcs030 5 15.165 10.183 4.982 0.9964 1.028
mpcs031 5 15.165 10.391 4.774 0.9548 1.104
mpcs032 5 15.165 11.182 3.983 0.7966 1.0
mpcs033 5 15.165 7.567 7.598 1.5196 1.122
mpcs034 5 15.165 9.528 5.637 1.1274 1.004
mpcs035 5 15.165 10.985 4.18 0.836 1.068
mpcs036 12 20.439 14.964 5.475 0.45625 1.0
mpcs037 4 12.236 9.027 3.209 0.80225 1.3
mpcs038 5 16.728 11.647 5.081 1.0162 0.992
mpcs039 5 15.165 8.648 6.517 1.3034 1.056
mpcs040 5 15.165 9.625 5.54 1.108 1.29
mpcs041 5 15.165 11.203 3.962 0.7924 1.034
mpcs042 4 12.236 6.757 5.479 1.36975 1.21
mpcs043 5 15.165 10.368 4.797 0.9594 1.124
mpcs044 5 15.165 9.145 6.02 1.204 1.05
mpcs045 12 20.439 15.04 5.399 0.449916666667 1.0
mpcs046 5 20.634 12.961 7.673 1.5346 1.042
mpcs047 5 20.634 15.847 4.787 0.9574 1.454
mpcs048 5 16.728 11.143 5.585 1.117 1.048
mpcs049 5 15.165 9.36 5.805 1.161 1.066
mpcs050 5 15.165 9.014 6.151 1.2302 0.996
mpcs051 5 15.165 9.02 6.145 1.229 1.06
mpcs052 5 15.165 10.326 4.839 0.9678 1.038
mpcs053 5 15.165 11.172 3.993 0.7986 1.126
mpcs054 5 15.165 9.464 5.701 1.1402 1.042
mpcs055 5 15.165 10.354 4.811 0.9622 1.032
mpcs056 5 15.165 9.815 5.35 1.07 1.122
mpcs057 5 15.165 9.751 5.414 1.0828 1.404
mpcs058 4 12.236 7.141 5.095 1.27375 1.495
mpcs059 5 15.165 11.228 3.937 0.7874 1.0
mpcs060 5 15.165 7.41 7.755 1.551 0.998
mpcs061 5 15.165 9.793 5.372 1.0744 1.1
mpcs062 5 15.165 9.227 5.938 1.1876 1.09
mpcs063 5 15.165 10.445 4.72 0.944 1.046
mpcs064 5 15.165 7.674 7.491 1.4982 1.18
mpcs065 4 12.236 9.023 3.213 0.80325 1.2625
mpcs066 5 15.165 10.382 4.783 0.9566 1.296
mpcs067 4 12.236 5.026 7.21 1.8025 1.065
mpcs068 5 15.165 10.969 4.196 0.8392 1.1
mpcs069 5 15.165 9.661 5.504 1.1008 1.124
mpcs070 5 15.165 9.422 5.743 1.1486 1.284
mpcs071 4 12.236 9.024 3.212 0.803 1.24
mpcs072 5 15.165 10.326 4.839 0.9678 1.36
mpcs073 5 15.165 8.902 6.263 1.2526 1.03
mpcs074 4 12.236 8.132 4.104 1.026 1.1175
mpcs075 4 22.392 16.301 6.091 1.52275 1.0475
mpcs076 4 20.829 16.891 3.938 0.9845 1.0
mpcs077 4 18.486 14.136 4.35 1.0875 1.145
mpcs078 4 7.158 0.25041 6.90759 1.7268975 0.985
mpcs079 4 7.158 0.263324 6.894676 1.723669 0.9775
mpcs080 4 18.486 14.044 4.442 1.1105 1.085
mpcs081 2 13.408 10.747 2.661 1.3305 1.0
mpcs082 12 20.439 0.790949 19.648051 1.63733758333 1.0
mpcs083 12 20.439 0.794621 19.644379 1.63703158333 0.911666666667
mpcs084 12 20.439 6.078 14.361 1.19675 1.0
mpcs085 1 5.009 3.873 1.136 1.136 1.0
mpcs086 12 20.439 15.126 5.313 0.44275 1.0
mpcs087 4 22.392 17.819 4.573 1.14325 1.015
mpcs088 8 12.236 0.369715 11.866285 1.483285625 0.99875
mpcs089 12 20.439 11.091 9.348 0.779 0.993333333333
mpcs090 4 18.486 15.073 3.413 0.85325 1.0
mpcs091 3 22.197 5.032 17.165 5.72166666667 2.49333333333
mpcs092 12 20.439 1.762 18.677 1.55641666667 1.0
mpcs093 12 20.439 13.407 7.032 0.586 1.0
mpcs094 3 22.197 7.956 14.241 4.747 1.93333333333
mpcs095 4 7.158 0.239977 6.918023 1.72950575 0.9775
mpcs096 8 12.236 0.480344 11.755656 1.469457 1.0
mpcs097 3 13.994 10.727 3.267 1.089 1.10333333333
mpcs098 5 20.634 16.308 4.326 0.8652 1.0
mpcs099 4 22.392 16.992 5.4 1.35 1.01
mpcs100 4 20.829 17.285 3.544 0.886 1.0
mpcs101 4 18.486 14.115 4.371 1.09275 1.0875
mpcs102 4 18.486 11.908 6.578 1.6445 2.595
mpcs103 3 22.197 17.138 5.059 1.68633333333 1.12
mpcs104 12 20.439 14.914 5.525 0.460416666667 1.0
mpcs105 12 20.439 14.904 5.535 0.46125 1.0
mpcs106 4 22.392 18.019 4.373 1.09325 1.115
mpcs107 12 20.439 1.103 19.336 1.61133333333 0.9925
mpcs108 12 20.439 1.715 18.724 1.56033333333 1.0
mpcs109 12 20.439 14.917 5.522 0.460166666667 1.0
mpcs110 4 22.392 18.712 3.68 0.92 1.01
mpcs111 12 20.439 14.958 5.481 0.45675 1.0
mpcs112 4 22.392 18.225 4.167 1.04175 1.03
mpcs113 2 21.611 8.431 13.18 6.59 2.455
mpcs114 4 18.486 15.109 3.377 0.84425 1.0475
mpcs115 4 18.486 12.394 6.092 1.523 2.375
mpcs116 4 18.486 13.728 4.758 1.1895 1.0425
mpcs117 3 17.9 14.996 2.904 0.968 1.03
mpcs118 3 13.994 10.166 3.828 1.276 1.03
mpcs119 3 22.197 18.8 3.397 1.13233333333 1.1
mpcs120 3 21.806 18.471 3.335 1.11166666667 1.0
mpcs121 3 21.806 17.708 4.098 1.366 1.17333333333
mpcs122 8 8.329 0.189961 8.139039 1.017379875 0.995
mpcs123 12 20.439 15.006 5.433 0.45275 1.0
mpcs124 4 22.392 18.116 4.276 1.069 1.0
mpcs125 3 17.994 11.556 6.438 2.146 1.0
mpcs126 2 21.705 14.55 7.155 3.5775 2.81
mpcs127 2 21.705 14.058 7.647 3.8235 2.16
mpcs128 2 21.314 14.808 6.506 3.253 1.01
mpcs129 3 21.9 10.605 11.295 3.765 1.16
mpcs130 3 21.9 13.347 8.553 2.851 1.0
mpcs001 10 22.49 10.222 12.268 1.2268 0.93
mpcs002 10 22.49 9.629 12.861 1.2861 0.994
mpcs003 10 22.665 9.037 13.628 1.3628 0.978
mpcs004 11 23.365 8.2 15.165 1.37863636364 1.01090909091
mpcs005 10 22.49 11.136 11.354 1.1354 1.016
mpcs006 10 22.49 10.02 12.47 1.247 1.057
mpcs007 11 22.49 9.995 12.495 1.13590909091 0.902727272727
mpcs008 10 22.665 9.593 13.072 1.3072 0.918
mpcs009 8 22.865 9.116 13.749 1.718625 0.70875
mpcs010 8 23.265 10.533 12.732 1.5915 0.79
mpcs011 8 22.865 11.237 11.628 1.4535 1.11625
mpcs012 7 21.415 11.389 10.026 1.43228571429 1.37857142857
mpcs013 7 21.415 10.708 10.707 1.52957142857 0.952857142857
mpcs014 7 21.415 9.322 12.093 1.72757142857 1.02428571429
mpcs015 7 21.415 11.178 10.237 1.46242857143 0.905714285714
mpcs016 7 22.197 8.721 13.476 1.92514285714 1.38142857143
mpcs017 7 22.197 9.109 13.088 1.86971428571 0.942857142857
mpcs018 7 22.197 9.542 12.655 1.80785714286 1.29571428571
mpcs019 6 19.267 9.188 10.079 1.67983333333 1.08
mpcs020 7 22.197 10.755 11.442 1.63457142857 1.06
mpcs021 7 22.197 10.43 11.767 1.681 0.948571428571
mpcs022 5 20.829 14.204 6.625 1.325 1.072
mpcs023 7 22.197 11.166 11.031 1.57585714286 0.891428571429
mpcs024 6 18.681 10.552 8.129 1.35483333333 1.12333333333
mpcs025 4 12.236 8.268 3.968 0.992 1.3025
mpcs026 5 15.165 11.29 3.875 0.775 1.054
mpcs027 5 15.165 11.022 4.143 0.8286 1.19
mpcs028 5 15.165 10.336 4.829 0.9658 1.04
mpcs029 5 15.165 9.131 6.034 1.2068 0.978
mpcs030 5 15.165 9.098 6.067 1.2134 0.974
mpcs031 5 15.165 10.333 4.832 0.9664 1.134
mpcs032 5 15.165 10.29 4.875 0.975 1.05
mpcs033 5 15.165 10.015 5.15 1.03 1.01
mpcs034 5 15.165 10.382 4.783 0.9566 1.184
mpcs035 5 15.165 11.235 3.93 0.786 1.182
mpcs036 12 20.439 14.99 5.449 0.454083333333 1.0
mpcs037 5 15.165 10.113 5.052 1.0104 1.012
mpcs038 5 16.728 10.128 6.6 1.32 0.926
mpcs039 5 15.165 9.061 6.104 1.2208 1.094
mpcs040 5 15.165 11.229 3.936 0.7872 1.284
mpcs041 5 15.165 11.149 4.016 0.8032 1.12
mpcs042 5 15.165 11.203 3.962 0.7924 1.098
mpcs043 5 15.165 10.029 5.136 1.0272 1.018
mpcs044 5 15.165 11.248 3.917 0.7834 1.028
mpcs045 12 20.439 14.973 5.466 0.4555 1.0
mpcs046 4 17.705 13.286 4.419 1.10475 1.25
mpcs047 5 20.634 16.354 4.28 0.856 1.086
mpcs048 5 16.728 11.177 5.551 1.1102 1.134
mpcs049 5 15.165 10.395 4.77 0.954 1.066
mpcs050 5 15.165 10.39 4.775 0.955 1.084
mpcs051 5 15.165 11.217 3.948 0.7896 1.088
mpcs052 5 15.165 10.972 4.193 0.8386 1.106
mpcs053 5 15.165 11.195 3.97 0.794 1.012
mpcs054 5 15.165 9.014 6.151 1.2302 1.026
mpcs055 5 15.165 7.888 7.277 1.4554 1.24
mpcs056 5 15.165 10.386 4.779 0.9558 1.14
mpcs057 4 12.236 8.132 4.104 1.026 1.2575
mpcs058 5 15.165 10.365 4.8 0.96 1.09
mpcs059 5 15.165 9.493 5.672 1.1344 1.032
mpcs060 5 15.165 10.377 4.788 0.9576 1.22
mpcs061 5 16.728 12.015 4.713 0.9426 1.022
mpcs062 5 15.165 10.131 5.034 1.0068 1.048
mpcs063 5 15.165 9.291 5.874 1.1748 0.972
mpcs064 5 15.165 10.311 4.854 0.9708 1.07
mpcs065 5 15.165 9.498 5.667 1.1334 1.222
mpcs066 5 15.165 11.146 4.019 0.8038 1.016
mpcs067 5 15.165 10.293 4.872 0.9744 1.03
mpcs068 5 15.165 10.31 4.855 0.971 1.06
mpcs069 5 15.165 10.326 4.839 0.9678 1.07
mpcs070 4 12.236 9.016 3.22 0.805 1.205
mpcs071 5 15.165 9.602 5.563 1.1126 1.46
mpcs072 4 12.236 9.001 3.235 0.80875 1.1675
mpcs073 5 15.165 10.325 4.84 0.968 1.048
mpcs074 5 15.165 11.177 3.988 0.7976 1.094
mpcs075 4 18.486 14.228 4.258 1.0645 1.0425
mpcs076 4 20.829 13.712 7.117 1.77925 1.8775
mpcs077 4 18.486 15.095 3.391 0.84775 1.0175
mpcs078 12 20.439 0.956789 19.482211 1.62351758333 0.911666666667
