mpcs081 12 20.439 0.856875 19.582125 1.63184375
mpcs082 9 23.005 15.495 7.51 0.834444444444
mpcs083 12 20.439 15.001 5.438 0.453166666667
mpcs084 8 8.329 0.390992 7.938008 0.992251
mpcs085 8 12.236 0.347922 11.888078 1.48600975
mpcs086 12 20.439 15.044 5.395 0.449583333333
mpcs087 12 20.439 15.011 5.428 0.452333333333
mpcs088 12 20.439 14.97 5.469 0.45575
mpcs089 12 20.439 0.627762 19.811238 1.6509365
mpcs090 12 20.439 1.497 18.942 1.5785
mpcs091 12 20.439 1.531 18.908 1.57566666667
mpcs092 12 22.765 1.447 21.318 1.7765
mpcs093 12 20.439 1.535 18.904 1.57533333333
mpcs094 12 20.439 15.035 5.404 0.450333333333
mpcs095 12 20.439 1.163 19.276 1.60633333333
mpcs096 9 23.445 16.138 7.307 0.811888888889
mpcs097 12 22.765 3.144 19.621 1.63508333333
mpcs098 12 20.439 0.918152 19.520848 1.62673733333
mpcs099 12 20.439 14.989 5.45 0.454166666667
mpcs100 12 20.439 0.927613 19.511387 1.62594891667
mpcs101 12 20.439 14.992 5.447 0.453916666667
mpcs102 12 20.439 5.114 15.325 1.27708333333
mpcs103 12 20.439 9.347 11.092 0.924333333333
mpcs104 12 20.439 14.926 5.513 0.459416666667
mpcs105 12 20.439 14.998 5.441 0.453416666667
mpcs106 12 20.439 15.035 5.404 0.450333333333
mpcs107 12 20.439 1.426 19.013 1.58441666667
mpcs108 12 20.439 15.242 5.197 0.433083333333
mpcs109 12 20.439 15.032 5.407 0.450583333333
mpcs110 12 20.439 0.850609 19.588391 1.63236591667
mpcs111 9 23.005 16.037 6.968 0.774222222222
mpcs112 12 18.095 3.929 14.166 1.1805
mpcs113 12 15.908 2.021 13.887 1.15725
mpcs114 12 16.337 2.477 13.86 1.155
mpcs115 12 16.337 2.433 13.904 1.15866666667
mpcs116 12 14.579 0.125262 14.453738 1.20447816667
mpcs117 9 23.005 16.54 6.465 0.718333333333
mpcs118 12 20.439 1.25 19.189 1.59908333333
mpcs119 11 22.509 9.682 12.827 1.16609090909
mpcs120 12 20.439 0.438137 20.000863 1.66673858333
mpcs121 12 20.439 14.996 5.443 0.453583333333
mpcs122 9 23.005 13.706 9.299 1.03322222222
mpcs123 12 20.439 15.111 5.328 0.444
mpcs124 12 20.439 15.016 5.423 0.451916666667
mpcs125 7 20.517 11.55 8.967 1.281
mpcs126 7 22.017 13.236 8.781 1.25442857143
mpcs127 7 22.017 13.409 8.608 1.22971428571
mpcs128 7 22.017 13.413 8.604 1.22914285714
mpcs129 7 22.017 13.317 8.7 1.24285714286
mpcs130 7 22.017 11.515 10.502 1.50028571429
mpcs001 11 23.365 13.725 9.64 0.876363636364
mpcs002 10 21.665 10.514 11.151 1.1151
mpcs003 9 20.665 12.163 8.502 0.944666666667
mpcs004 7 18.665 13.038 5.627 0.803857142857
mpcs005 7 18.837 13.808 5.029 0.718428571429
mpcs006 6 17.665 11.027 6.638 1.10633333333
mpcs007 7 18.665 12.192 6.473 0.924714285714
mpcs008 6 17.665 13.02 4.645 0.774166666667
mpcs009 6 17.665 10.759 6.906 1.151
mpcs010 6 17.665 11.313 6.352 1.05866666667
mpcs011 6 17.665 13.039 4.626 0.771
mpcs012 6 17.665 13.021 4.644 0.774
mpcs013 6 17.665 13.034 4.631 0.771833333333
mpcs014 6 17.665 12.784 4.881 0.8135
mpcs015 6 17.665 13.056 4.609 0.768166666667
mpcs016 6 17.665 12.19 5.475 0.9125
mpcs017 6 17.665 12.993 4.672 0.778666666667
mpcs018 12 20.439 15.023 5.416 0.451333333333
mpcs019 6 17.665 13.052 4.613 0.768833333333
mpcs020 7 18.665 11.209 7.456 1.06514285714
mpcs021 12 20.439 14.923 5.516 0.459666666667
mpcs022 6 17.665 11.372 6.293 1.04883333333
mpcs023 6 17.665 12.881 4.784 0.797333333333
mpcs024 6 17.665 13.028 4.637 0.772833333333
mpcs025 6 18.736 11.022 7.714 1.28566666667
mpcs026 6 17.665 13.074 4.591 0.765166666667
mpcs027 7 21.665 12.829 8.836 1.26228571429
mpcs028 6 17.665 13.013 4.652 0.775333333333
mpcs029 7 21.665 13.638 8.027 1.14671428571
mpcs030 6 17.665 12.18 5.485 0.914166666667
mpcs031 8 22.821 11.995 10.826 1.35325
mpcs032 7 18.837 12.979 5.858 0.836857142857
mpcs033 8 22.821 13.436 9.385 1.173125
mpcs034 6 17.665 12.2 5.465 0.910833333333
mpcs035 7 21.665 12.596 9.069 1.29557142857
mpcs036 6 17.665 13.113 4.552 0.758666666667
mpcs037 7 18.837 13.017 5.82 0.831428571429
mpcs038 7 18.837 12.996 5.841 0.834428571429
mpcs039 8 22.821 11.494 11.327 1.415875
mpcs040 8 22.821 12.603 10.218 1.27725
mpcs041 8 22.821 13.279 9.542 1.19275
mpcs042 8 22.821 13.425 9.396 1.1745
mpcs043 6 17.665 10.423 7.242 1.207
mpcs044 7 18.837 13.043 5.794 0.827714285714
mpcs045 7 21.665 13.549 8.116 1.15942857143
mpcs046 7 18.837 13.056 5.781 0.825857142857
mpcs047 7 18.837 12.184 6.653 0.950428571429
mpcs048 8 22.821 13.833 8.988 1.1235
mpcs049 7 18.837 12.185 6.652 0.950285714286
mpcs050 7 18.837 12.231 6.606 0.943714285714
mpcs051 7 18.837 12.989 5.848 0.835428571429
mpcs052 6 17.665 11.586 6.079 1.01316666667
mpcs053 10 22.353 11.335 11.018 1.1018
mpcs054 10 22.353 11.371 10.982 1.0982
mpcs055 12 20.439 0.768402 19.670598 1.6392165
mpcs056 9 21.181 11.94 9.241 1.02677777778
mpcs057 10 22.353 13.018 9.335 0.9335
mpcs058 9 23.405 14.701 8.704 0.967111111111
mpcs059 10 22.353 11.839 10.514 1.0514
mpcs060 10 21.025 11.201 9.824 0.9824
mpcs061 10 21.025 11.145 9.88 0.988
mpcs062 10 22.353 13.005 9.348 0.9348
mpcs063 6 17.665 11.721 5.944 0.990666666667
mpcs064 6 17.665 13.066 4.599 0.7665
mpcs065 6 17.665 13.066 4.599 0.7665
mpcs066 9 23.229 14.334 8.895 0.988333333333
mpcs067 10 23.245 13.3 9.945 0.9945
mpcs068 9 23.229 16.487 6.742 0.749111111111
mpcs069 9 23.229 15.433 7.796 0.866222222222
mpcs070 9 21.181 11.91 9.271 1.03011111111
mpcs071 10 22.353 11.976 10.377 1.0377
mpcs072 6 17.665 12.385 5.28 0.88
mpcs073 9 23.229 16.517 6.712 0.745777777778
mpcs074 10 21.494 10.208 11.286 1.1286
mpcs075 11 23.125 13.537 9.588 0.871636363636
mpcs076 10 22.805 13.534 9.271 0.9271
mpcs077 9 21.65 14.361 7.289 0.809888888889
mpcs078 9 21.689 15.34 6.349 0.705444444444
mpcs079 11 22.645 12.492 10.153 0.923
mpcs080 12 22.765 2.371 20.394 1.6995
mpcs081 12 20.439 1.342 19.097 1.59141666667
mpcs082 9 23.445 16.409 7.036 0.781777777778
mpcs083 12 20.439 15.06 5.379 0.44825
mpcs084 8 8.329 0.391672 7.937328 0.992166
mpcs085 8 12.236 0.347391 11.888609 1.486076125
mpcs086 12 20.439 2.245 18.194 1.51616666667
mpcs087 12 20.439 0.857961 19.581039 1.63175325
mpcs088 12 20.439 14.965 5.474 0.456166666667
mpcs089 12 20.439 0.625758 19.813242 1.6511035
mpcs090 12 20.439 1.517 18.922 1.57683333333
mpcs091 12 20.439 1.545 18.894 1.5745
mpcs092 12 22.765 1.455 21.31 1.77583333333
mpcs093 12 20.439 1.544 18.895 1.57458333333
mpcs094 12 20.439 15.044 5.395 0.449583333333
mpcs095 12 20.439 1.192 19.247 1.60391666667
mpcs096 9 23.445 14.906 8.539 0.948777777778
mpcs097 12 22.765 5.944 16.821 1.40175
mpcs098 12 20.439 1.422 19.017 1.58475
mpcs099 12 20.439 14.98 5.459 0.454916666667
mpcs100 12 20.439 0.932027 19.506973 1.62558108333
mpcs101 12 20.439 14.991 5.448 0.454
mpcs102 12 20.439 0.633711 19.805289 1.65044075
mpcs103 12 20.439 14.633 5.806 0.483833333333
mpcs104 12 20.439 14.926 5.513 0.459416666667
mpcs105 12 20.439 15.059 5.38 0.448333333333
mpcs106 12 20.439 15.058 5.381 0.448416666667
mpcs107 12 20.439 0.770012 19.668988 1.63908233333
mpcs108 12 20.439 15.281 5.158 0.429833333333
mpcs109 12 20.439 15.019 5.42 0.451666666667
mpcs110 12 20.439 1.263 19.176 1.598
mpcs111 9 23.005 17.146 5.859 0.651
mpcs112 12 17.665 4.506 13.159 1.09658333333
mpcs113 12 16.337 2.473 13.864 1.15533333333
mpcs114 12 16.337 2.476 13.861 1.15508333333
mpcs115 12 16.337 1.507 14.83 1.23583333333
mpcs116 12 14.579 0.125289 14.453711 1.20447591667
mpcs117 9 23.005 17.059 5.946 0.660666666667
mpcs118 12 20.439 1.234 19.205 1.60041666667
mpcs119 10 21.533 11.672 9.861 0.9861
mpcs120 12 20.439 0.700512 19.738488 1.644874
mpcs121 9 23.005 17.123 5.882 0.653555555556
mpcs122 9 23.005 17.175 5.83 0.647777777778
mpcs123 12 20.439 15.124 5.315 0.442916666667
mpcs124 12 20.439 15.034 5.405 0.450416666667
mpcs125 7 22.017 13.431 8.586 1.22657142857
mpcs126 5 17.017 9.786 7.231 1.4462
mpcs127 6 19.517 11.747 7.77 1.295
mpcs128 3 12.017 5.825 6.192 2.064
mpcs129 7 22.017 13.562 8.455 1.20785714286
mpcs130 5 17.017 9.945 7.072 1.4144
