cfdh017 12 22.236 4.162 18.074 1.50616666667
cfdh018 12 22.236 4.258 17.978 1.49816666667
cfdh019 12 22.236 4.216 18.02 1.50166666667
cfdh020 12 22.236 4.216 18.02 1.50166666667
cfdh021 12 22.236 4.21 18.026 1.50216666667
cfdh022 12 22.236 4.242 17.994 1.4995
cfdh023 12 22.236 4.118 18.118 1.50983333333
cfdh024 12 22.236 4.254 17.982 1.4985
cfdh025 12 22.236 4.227 18.009 1.50075
cfdh026 12 22.236 4.254 17.982 1.4985
cfdh027 12 22.236 4.259 17.977 1.49808333333
cfdh028 12 22.236 4.274 17.962 1.49683333333
cfdh029 12 22.236 4.191 18.045 1.50375
cfdh030 12 22.236 4.269 17.967 1.49725
cfdh031 12 22.236 4.315 17.921 1.49341666667
cfdh032 12 22.236 4.227 18.009 1.50075
cfdh033 12 22.236 4.467 17.769 1.48075
cfdh034 12 22.236 4.336 17.9 1.49166666667
cfdh035 12 22.236 2.835 19.401 1.61675
cfdh036 12 22.236 4.258 17.978 1.49816666667
cfdh037 12 22.236 4.199 18.037 1.50308333333
cfdh038 12 22.236 4.137 18.099 1.50825
cfdh039 12 22.236 4.162 18.074 1.50616666667
cfdh040 12 22.236 11.471 10.765 0.897083333333
cfdh041 12 22.236 2.042 20.194 1.68283333333
cfdh042 12 22.236 2.691 19.545 1.62875
cfdh043 12 22.236 2.635 19.601 1.63341666667
cfdh044 12 22.236 2.698 19.538 1.62816666667
cfdh045 12 22.236 2.303 19.933 1.66108333333
cfdh046 12 22.236 2.188 20.048 1.67066666667
cfdh047 12 22.236 1.956 20.28 1.69
cfdh048 12 22.236 1.881 20.355 1.69625
cfdh049 12 22.236 2.179 20.057 1.67141666667
cfdh050 12 22.236 2.24 19.996 1.66633333333
cfdh051 12 22.236 2.19 20.046 1.6705
cfdh052 12 22.236 2.363 19.873 1.65608333333
cfdh053 12 22.236 2.123 20.113 1.67608333333
cfdh054 12 22.236 2.335 19.901 1.65841666667
cfdh055 12 22.236 13.986 8.25 0.6875
cfdh062 12 22.236 1.945 20.291 1.69091666667
cfdh063 12 22.236 1.958 20.278 1.68983333333
