cfdl001 11 22.417 10.773 11.644 1.05854545455
cfdl002 11 22.417 10.585 11.832 1.07563636364
cfdl004 12 22.589 3.874 18.715 1.55958333333
cfdl005 11 22.417 10.34 12.077 1.09790909091
cfdl006 11 22.417 10.357 12.06 1.09636363636
cfdl007 11 22.417 10.366 12.051 1.09554545455
cfdl008 11 22.417 10.539 11.878 1.07981818182
cfdl009 11 22.417 10.423 11.994 1.09036363636
cfdl010 11 22.417 10.38 12.037 1.09427272727
cfdl011 12 22.589 2.719 19.87 1.65583333333
cfdl012 11 22.417 10.448 11.969 1.08809090909
cfdl013 11 22.417 10.569 11.848 1.07709090909
cfdl014 11 22.417 10.644 11.773 1.07027272727
cfdl015 11 22.417 10.338 12.079 1.09809090909
cfdl016 11 22.417 10.406 12.011 1.09190909091
cfdl017 11 22.417 10.377 12.04 1.09454545455
cfdl018 11 22.417 10.528 11.889 1.08081818182
cfdl019 11 22.417 10.369 12.048 1.09527272727
cfdl021 12 22.589 2.668 19.921 1.66008333333
cfdl023 11 22.417 10.364 12.053 1.09572727273
cfdl024 11 22.417 10.557 11.86 1.07818181818
cfdl025 12 22.589 2.761 19.828 1.65233333333
cfdl027 11 22.417 10.358 12.059 1.09627272727
cfdl028 12 22.589 2.821 19.768 1.64733333333
cfdl030 12 22.589 2.798 19.791 1.64925
cfdl032 12 22.589 2.819 19.77 1.6475
cfdl036 11 22.417 10.577 11.84 1.07636363636
cfdl037 12 22.589 3.384 19.205 1.60041666667
cfdl038 11 22.417 10.414 12.003 1.09118181818
cfdl039 12 22.589 3.096 19.493 1.62441666667
cfdl040 12 22.589 3.101 19.488 1.624
cfdl041 11 22.417 10.345 12.072 1.09745454545
cfdl042 11 22.417 10.326 12.091 1.09918181818
cfdl043 12 22.589 2.79 19.799 1.64991666667
cfdl044 12 22.589 2.85 19.739 1.64491666667
cfdl045 4 8.548 2.009 6.539 1.63475
cfdl046 11 22.417 10.312 12.105 1.10045454545
cfdl047 11 22.417 10.431 11.986 1.08963636364
cfdl048 11 22.417 10.325 12.092 1.09927272727
cfdl049 11 22.417 10.347 12.07 1.09727272727
cfdl050 11 22.417 10.343 12.074 1.09763636364
cfdl051 11 22.417 10.336 12.081 1.09827272727
cfdl052 11 22.417 10.317 12.1 1.1
cfdl053 11 22.417 10.356 12.061 1.09645454545
cfdl054 11 22.417 10.341 12.076 1.09781818182
cfdl055 11 22.417 10.323 12.094 1.09945454545
cfdl056 11 22.417 10.317 12.1 1.1
cfdl057 11 22.417 10.359 12.058 1.09618181818
cfdl058 12 22.589 2.616 19.973 1.66441666667
cfdl059 12 22.589 2.616 19.973 1.66441666667
cfdl060 12 22.589 2.575 20.014 1.66783333333
cfdl061 11 22.417 10.48 11.937 1.08518181818
cfdl062 11 22.417 10.373 12.044 1.09490909091
cfdl063 11 22.417 10.594 11.823 1.07481818182
cfdl064 11 22.417 10.517 11.9 1.08181818182
cfdl065 11 22.417 10.46 11.957 1.087
cfdl066 12 22.589 2.746 19.843 1.65358333333
cfdl067 11 22.417 10.351 12.066 1.09690909091
cfdl068 11 22.417 10.495 11.922 1.08381818182
cfdl070 11 22.417 10.31 12.107 1.10063636364
cfdl071 12 22.589 1.994 20.595 1.71625
cfdl074 12 22.589 2.282 20.307 1.69225
cfdl075 12 22.589 2.859 19.73 1.64416666667
cfdl076 12 22.589 2.781 19.808 1.65066666667
cfdl077 12 22.589 2.786 19.803 1.65025
cfdl080 11 22.417 10.372 12.045 1.095
cfdl081 11 22.417 10.366 12.051 1.09554545455
cfdl082 12 22.589 2.169 20.42 1.70166666667
cfdl083 12 22.589 2.171 20.418 1.7015
cfdl091 12 22.589 2.203 20.386 1.69883333333
cfdl092 12 13.236 1.589 11.647 0.970583333333
cfdl093 12 22.589 2.692 19.897 1.65808333333
cfdl094 11 22.417 10.377 12.04 1.09454545455
cfdl096 12 22.589 2.308 20.281 1.69008333333
cfdl097 12 22.589 1.522 21.067 1.75558333333
cfdl098 12 22.589 1.98 20.609 1.71741666667
cfdl099 12 22.589 2.008 20.581 1.71508333333
cfdl100 12 22.589 2.773 19.816 1.65133333333
cfdl102 11 22.417 10.313 12.104 1.10036363636
cfdl103 11 22.417 10.322 12.095 1.09954545455
cfdl104 12 22.589 1.965 20.624 1.71866666667
cfdl105 12 22.589 2.108 20.481 1.70675
cfdl107 11 22.417 10.303 12.114 1.10127272727
cfdl108 12 22.589 2.723 19.866 1.6555
cfdl109 12 22.589 3.457 19.132 1.59433333333
cfdl110 12 22.589 3.519 19.07 1.58916666667
cfdl111 11 22.417 10.289 12.128 1.10254545455
cfdl112 11 22.417 10.483 11.934 1.08490909091
cfdl113 11 22.417 10.295 12.122 1.102
cfdl114 12 22.589 3.533 19.056 1.588
cfdl115 4 9.117 4.689 4.428 1.107
cfdl116 12 22.589 3.429 19.16 1.59666666667
cfdl117 12 22.589 3.409 19.18 1.59833333333
cfdl118 12 22.589 3.468 19.121 1.59341666667
cfdl119 12 22.589 2.807 19.782 1.6485
cfdl120 12 22.589 3.581 19.008 1.584
cfdl121 12 22.589 1.991 20.598 1.7165
cfdl122 12 22.589 1.935 20.654 1.72116666667
cfdl001 11 22.417 10.774 11.643 1.05845454545
cfdl002 11 22.417 10.584 11.833 1.07572727273
cfdl004 12 22.589 3.778 18.811 1.56758333333
cfdl005 11 22.417 10.339 12.078 1.098
cfdl006 11 22.417 10.356 12.061 1.09645454545
cfdl007 11 22.417 10.363 12.054 1.09581818182
cfdl008 11 22.417 10.537 11.88 1.08
cfdl009 11 22.417 10.421 11.996 1.09054545455
cfdl010 11 22.417 10.38 12.037 1.09427272727
cfdl011 12 22.589 2.727 19.862 1.65516666667
cfdl012 11 22.417 10.444 11.973 1.08845454545
cfdl013 11 22.417 10.569 11.848 1.07709090909
cfdl014 11 22.417 10.642 11.775 1.07045454545
cfdl015 11 22.417 10.337 12.08 1.09818181818
cfdl016 11 22.417 10.404 12.013 1.09209090909
cfdl017 11 22.417 10.374 12.043 1.09481818182
cfdl018 11 22.417 10.523 11.894 1.08127272727
cfdl019 11 22.417 10.367 12.05 1.09545454545
cfdl023 11 22.417 10.364 12.053 1.09572727273
cfdl024 11 22.417 10.556 11.861 1.07827272727
cfdl026 12 22.589 6.667 15.922 1.32683333333
cfdl027 11 22.417 10.358 12.059 1.09627272727
cfdl028 12 22.589 2.822 19.767 1.64725
cfdl030 12 22.589 2.798 19.791 1.64925
cfdl031 12 22.589 6.504 16.085 1.34041666667
cfdl032 12 22.589 2.821 19.768 1.64733333333
cfdl033 12 22.589 6.627 15.962 1.33016666667
cfdl034 12 22.589 6.617 15.972 1.331
cfdl035 12 22.589 6.919 15.67 1.30583333333
cfdl036 11 22.417 10.576 11.841 1.07645454545
cfdl037 12 22.589 3.464 19.125 1.59375
cfdl038 11 22.417 10.413 12.004 1.09127272727
cfdl039 12 22.589 3.104 19.485 1.62375
cfdl040 12 22.589 3.093 19.496 1.62466666667
cfdl041 11 22.417 10.342 12.075 1.09772727273
cfdl042 11 22.417 10.326 12.091 1.09918181818
cfdl043 12 22.589 2.791 19.798 1.64983333333
cfdl044 12 22.589 2.851 19.738 1.64483333333
cfdl045 4 8.548 2.012 6.536 1.634
cfdl046 11 22.417 10.31 12.107 1.10063636364
cfdl047 11 22.417 10.428 11.989 1.08990909091
cfdl048 11 22.417 10.321 12.096 1.09963636364
cfdl049 11 22.417 10.341 12.076 1.09781818182
cfdl050 11 22.417 10.339 12.078 1.098
cfdl051 11 22.417 10.332 12.085 1.09863636364
cfdl052 11 22.417 10.313 12.104 1.10036363636
cfdl053 11 22.417 10.352 12.065 1.09681818182
cfdl054 11 22.417 10.336 12.081 1.09827272727
cfdl055 11 22.417 10.322 12.095 1.09954545455
cfdl056 11 22.417 10.316 12.101 1.10009090909
cfdl057 11 22.417 10.356 12.061 1.09645454545
cfdl058 12 22.589 2.616 19.973 1.66441666667
cfdl059 12 22.589 2.617 19.972 1.66433333333
cfdl060 12 22.589 2.576 20.013 1.66775
cfdl061 11 22.417 10.477 11.94 1.08545454545
cfdl062 11 22.417 10.37 12.047 1.09518181818
cfdl063 11 22.417 10.595 11.822 1.07472727273
cfdl064 11 22.417 10.516 11.901 1.08190909091
cfdl065 11 22.417 10.455 11.962 1.08745454545
